code_name,exp,SMILES,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,Total charge,Global SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Total polariz. alpha,Total FOD,Hardness,Softness,Electronegativity,Electrophil. idx,Nucleophilicity idx,Second IP,Second EA,S0-T1 gap,HOMO-LUMO gap_GFN,HOMO_GFN,LUMO_GFN,Dipole module_GFN,Total energy,Total disp. C6,Total disp. C8,Dispersion area,Dispersion volume,Chem. potential,Electrodon. power idx,Electroaccep. power idx,max. electron flow,Electrodon. Chem. potential,Electrodon. max. electron flow,Electrofugality,Nucleofugality,Intrinsic React. idx,Net Electrophilicity,Hyperhardness,Hypersoftness,Electrophilic descrip.,cub. electrophilicity idx,G solv. elec.,G solv. SASA,G solv. shift,Trans. dipole moment,HOMO occup.,LUMO occup.
CHEMBL1834385,2.0,Nc1nccc(n1)c2ccccc2,8.9678,-8.7678,0.1999,7.697599999999999,-0.1651,1.0536,0.0,355.8471,-10.3765,-3.5071,-8.422,130.3383,0.2571,7.8627,0.1272,3.7663,0.902,1.1966,12.6181,4.5254,67.1374,2.4436,-9.6439,-7.2003,0.9305,-34.7649,6648.4076,162055.9528,229.172,213.0955,-3.7663,0.8246,8.3572,0.729,-5.7319,0.729,1.0672,8.5997,0.958,-7.5325,4.8056,0.0099,1.3164,1.0744,-4.0231,-3.5245,0.6782,0.9955,2.0,0.0
CHEMBL2326693,2.37,OCCN1CC=CC[C@@H](C1)c2ccc(Cl)c(Cl)c2,9.9005,-8.904,0.9964,7.3951,-0.4353,2.9969,0.0,481.1152,-8.6766,-3.0812,-8.2971,193.8588,0.1533,7.8304,0.1277,3.4799,0.7737,1.3253,11.222,4.8056,91.8582,2.9457,-9.77,-6.8243,3.4438,-54.7204,15734.7822,409528.7531,338.1819,340.1654,-3.4799,0.5937,7.5535,0.6944,-5.4375,0.6944,1.209,8.1688,0.8888,-6.9599,4.5339,0.0094,1.5312,0.9994,-5.9708,-0.3028,0.6782,3.6837,2.0,0.0
CHEMBL1762537,4.2,CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCCCC4)n1)c5cc(CO)ccc5C,8.6088,-7.639,0.9698,6.0843,-0.4337,3.3312,0.0,801.0434,-16.3117,-5.5004,-7.6938,360.287,0.3489,6.518,0.1534,2.8253,0.6125,1.6427,9.2516,5.7187,75.8314,2.5847,-8.9862,-6.4014,3.6735,-104.0712,54502.6914,1258247.0384,607.3874,621.5555,-2.8253,0.4394,6.09,0.6835,-4.4548,0.6835,1.0462,6.6968,0.8669,-5.6506,4.6599,0.0168,1.2799,0.8003,-9.3379,-2.1516,0.6782,3.6037,2.0,0.0
CHEMBL1730860,3.3,Oc1ccc(cc1)c2cnc3ccccc3n2,7.8742,-8.751,-0.8768,7.235,0.708,1.9797,0.0,416.2785,-10.5498,-4.3306,-8.7017,165.6518,0.6038,6.527,0.1532,3.9715,1.2083,1.0394,11.7043,5.8562,42.0878,1.5514,-9.4774,-7.926,1.88,-44.9765,10687.9254,267291.3959,273.2916,262.674,-3.9715,1.6776,9.6206,0.8585,-5.6033,0.8585,0.5003000000000001,8.4433,1.2169,-7.943,4.8088,0.0173,1.0406,1.3269,-4.517,-2.3804,0.6782,0.5787,2.0,0.0
CHEMBL2164688,2.4,COc1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,9.4115,-8.2908,1.1208,7.0001,-0.4963,4.205,0.0,631.9646,-19.0797,-3.2493,-8.0462,292.5602,0.1573,7.4964,0.1334,3.2519,0.7057,1.4274,10.4249,5.4836,82.8137,3.4626,-9.7775,-6.3149,4.3124,-89.6075,37017.8159,863181.6408,494.3178,518.7331,-3.2519,0.508,7.0117,0.6838000000000001,-5.126,0.6838000000000001,1.202,7.7058,0.8677,-6.5038,4.7023,0.0112,1.5266000000000002,0.9328,-14.2068,-2.3018,0.6782,3.7055,2.0,0.0
CHEMBL318021,2.4,CC(CCc1cccc(OCc2ccc3ccccc3n2)c1)CC(=O)O,8.88,-9.1919,-0.312,7.2469,0.4298,2.5239000000000003,0.0,602.9624,-12.9213,-5.5742,-8.7876,258.1198,0.3152,6.8171,0.1467,3.8384,1.081,1.1098,10.7296,6.4156,67.5449,2.471,-10.0231,-7.5521,2.2111,-73.982,27315.5869,651477.4752,440.8002,443.7559,-3.8384,1.3377,9.0145,0.8131,-5.5427,0.8131,0.6512,8.3279,1.1263,-7.6768,4.7342,0.015,1.3326,1.2675,-7.394,-0.6313000000000001,0.6782,0.3364,2.0,0.0
CHEMBL2164377,3.9,FC(F)(F)Oc1ccc(CNC(=O)C2N(CC3CC(F)(F)C3)C(=O)c4ccccc24)cc1,9.3866,-9.3101,0.0765,8.265,0.6629,3.8323,0.0,612.4776,-16.48,-4.1392,-9.2789,267.7869,0.1773,7.6021,0.1315,4.464,1.3107,0.9385,11.8942,6.4042,84.3273,3.381,-10.9694,-7.5884,4.9571000000000005,-98.589,31030.4366,732779.1525,463.4556,473.712,-4.464,1.7293,10.6572,0.8372,-6.3645,0.8372,0.6478,9.5758,1.1744,-8.9279,4.6852,0.0107,1.5845,1.5253,-17.2513,4.2323,0.6782,3.067,2.0,0.0
CHEMBL208330,2.9,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N(C)C,9.0129,-8.7122,0.3007,7.635,0.5562,4.3426,0.0,629.4089,-18.5621,-3.4683,-8.9403,298.1327,0.2568,7.0787,0.1413,4.0956,1.1851,1.029,11.2032,6.3776,75.4324,3.104,-10.4923,-7.3883,4.4751,-97.8921,37731.219,924717.6633,487.5895,516.1774,-4.0956,1.5295,9.7207,0.8286,-5.8653,0.8286,0.6288,8.82,1.1572,-8.1912,4.6948,0.0132,1.4083,1.3785,-18.2145,2.4426,0.6782,3.7198,2.0,0.0
CHEMBL1950864,1.64,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2C[C@@H]3CC[C@H]2N(CCc4ccccc4)C3,10.1883,-8.588,1.6003,6.7071000000000005,-0.9186,4.1515,0.0,703.0476,-12.5912,-2.1403,-7.6736,337.2839,0.1409,7.6257,0.1312,2.8942,0.55,1.6561,10.0154,4.9146,101.0376,3.3879,-9.3676,-5.9797,4.0274,-99.1598,49913.5801,1114791.9675,577.1239,620.5824,-2.8942,0.259,6.0475,0.6296,-4.8007,0.6296,1.4686,7.2571,0.7593000000000001,-5.7885,4.5707,0.0103,1.6201,0.7803,-10.708,-0.4211,0.6782,1.9317,2.0,0.0
CHEMBL2164689,4.2,FC(F)(F)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,9.579,-8.8234,0.7556,7.5823,0.0289,6.9649,0.0,652.722,-22.1951,-4.2289,-8.8229,291.1112,0.1501,7.5534,0.1324,3.8056,0.9594,1.1653,11.0138,5.9719,84.067,3.4502,-10.548,-7.0978,8.0539,-98.2304,37142.2079,868428.8635,501.6313,519.786,-3.8056,0.9764,8.5876,0.754,-5.694,0.754,0.9306,8.5418,1.008,-7.6112,4.6872,0.0109,1.5632,1.192,-17.8387,-0.8057000000000001,0.6782,4.2351,2.0,0.0
CHEMBL279053,3.92,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc3c(CC)noc13,9.4998,-8.885,0.6148,7.1027,0.5201,5.0013,0.0,677.5588,-16.9358,-6.7016,-8.5588,307.3346,0.2788,6.5827,0.152,3.8114,1.1047,1.1056,10.4304,6.8355,76.6753,2.9002,-10.0089,-7.1087,4.6178,-89.5095,39290.6196,1007668.0703,522.9499,535.4283,-3.8114,1.4302,9.053,0.8294,-5.4571,0.8294,0.5846,8.2074,1.1588,-7.6228,4.8216,0.017,1.3083,1.2837,-11.0367,0.1243,0.6782,3.9534,2.0,0.0
CHEMBL898,0.59,OC(=O)c1cc(ccc1O)c2ccc(F)cc2F,9.3493,-9.1314,0.2179,8.261,0.5228,2.0461,0.0,418.7572,-14.9853,-8.9394,-9.2987,153.7199,0.1782,7.7383,0.1292,4.3919,1.2464,0.9667,12.7284,5.7405,76.4677,2.9965,-10.7969,-7.800499999999999,2.559,-53.5972,9641.2708,238436.5073,267.6484,256.8913,-4.3919,1.561,10.3448,0.8176,-6.3265,0.8176,0.7236,9.5075,1.1351,-8.7838,4.8426,0.0105,1.3833,1.4334,-9.3741,2.65,0.6782,4.2095,2.0,0.0
CHEMBL1824832,2.94,CCOc1ccc(Oc2ccc(cc2)S(=O)(=O)NC(=O)c3cccc(c3)c4ccc(Cl)c(Cl)c4)cc1,8.5806,-9.1171,-0.5365,7.1547,1.0356,6.1666,0.0,814.2777,-23.6586,-4.6349,-9.0068,365.4817,0.3315,6.1191,0.1634,4.0952,1.3704,0.967,9.9503,7.7074,77.3549,2.6714,-10.3425,-7.6711,6.1197,-104.1324,53294.2313,1432697.5283,581.7182,583.5226,-4.0952,2.1512,10.3415,0.9193,-5.625,0.9193,0.3347,8.5251,1.3385,-8.1904,4.7336,0.0207,1.4056,1.5232,-20.9274,1.2255,0.6782,3.5669,2.0,0.0
CHEMBL66953,2.03,OC1=CC=Cc2cc(O)c(O)c(O)c2C1=O,7.7289,-8.3391,-0.6102000000000001,7.688,0.7665000000000001,0.4972,0.0,365.1863,-15.3892,-11.8042,-9.1475,139.197,0.4403,6.9215,0.1445,4.2272,1.2908,0.975,12.3523,5.5280000000000005,51.4459,2.0885,-10.1918,-8.1033,1.192,-47.9568,7944.8291,195333.707,230.0242,226.5853,-4.2272,1.8015,10.256,0.8607,-5.9576,0.8607,0.5243,8.9788,1.2215,-8.4545,4.7129,0.0142,1.1183,1.4202,-6.8878,2.6246,0.6782,5.173,2.0,0.0
CHEMBL2331752,2.35,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cc(F)cc(Cl)c4)c3)C(=O)NC1=O,9.0603,-9.1754,-0.1151,7.6375,0.9021,6.3974,0.0,695.6447,-30.4736,-9.1898,-9.0824,318.7836,0.2507,6.7353000000000005,0.1485,4.2698,1.3538,0.9502,10.7559,7.2834,83.3847,3.218,-10.6914,-7.4733,5.9028,-103.6124,42715.6449,1089421.0753,510.0065,528.8872,-4.2698,1.9874,10.527,0.8841,-5.9536,0.8841,0.4517,8.9913,1.2681,-8.5396,4.7498000000000005,0.0155,1.4876,1.5345,-25.8332,3.8712,0.6782,3.8842,2.0,0.0
CHEMBL1807826,1.21,O[C@@H](CNCCSCCCNCCc1cccc(c1)C(F)(F)F)c2ccc(O)c3NC(=O)Sc23,9.8561,-9.0097,0.8463,6.8837,0.411,5.469,0.0,766.025,-21.2256,-9.9912,-8.4207,334.9359,0.2909,6.4726,0.1546,3.6473,1.0287,1.1678,9.9884,6.9596,85.3493,2.7032,-9.7723,-7.0691,6.4321,-105.2356,47063.6793,1196267.7811,567.1072,583.7578,-3.6473,1.2764,8.5711,0.8138000000000001,-5.2655,0.8138000000000001,0.6176,7.9123,1.1276,-7.2947,4.8267,0.0178,1.328,1.2144,-16.0588,4.1462,0.6782,3.276,2.0,0.0
CHEMBL1917419,2.87,Cc1c(Sc2ccc(Cl)cc2)c3cc(Cl)ccc3n1CC(=O)O,9.1225,-8.2403,0.8822000000000001,7.0348,0.263,5.5957,0.0,550.1737,-16.2808,-6.6824,-8.5296,242.2955,0.276,6.7719000000000005,0.1477,3.6489,0.9832,1.1869,10.7093,6.2909,75.2558,2.6124,-9.8358,-7.2234,6.0837,-66.4779,23327.9022,667222.7491,391.8048,391.5775,-3.6489,1.1304,8.4282,0.7888000000000001,-5.3419,0.7888000000000001,0.7203,8.018,1.0776,-7.2978,4.8512,0.0157,1.2536,1.1608,-11.1501,0.8736,0.6782,3.5620000000000003,2.0,0.0
CHEMBL2059869,2.71,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4cn(C)c(C)n4,8.663,-7.9832,0.6799000000000001,6.5245,0.2749,3.2353,0.0,715.4931,-17.4652,-2.2601,-8.2494,306.5023,0.3627,6.2496,0.16,3.3997,0.9248,1.2691,9.6347,6.7413,74.7448,2.5835,-9.5411,-6.9576,2.677,-85.6315,37747.4359,910579.6749,511.8401,507.4299,-3.3997,1.0807,7.8802,0.794,-4.9621,0.794,0.6499,7.4493,1.088,-6.7995,4.7882,0.0196,1.233,1.1019,-12.4813,-3.402,0.6782,3.8351,2.0,0.0
CHEMBL180184,4.0,CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4ccccc4,10.1558,-8.8102,1.3456,6.8166,-0.296,3.8788,0.0,771.4944,-11.8448,-1.607,-7.842,357.2928,0.1868,7.1126,0.1406,3.2603,0.7473000000000001,1.4012,9.8456,6.2946,99.358,3.4156,-9.5498,-6.1342,4.0442,-95.9807,52508.3031,1226308.5977,592.2285,614.2929,-3.2603,0.6181,7.1387,0.7084,-5.0385,0.7084,1.0433,7.5639,0.9168,-6.5206,4.8098,0.0134,1.5147,0.9761,-8.8476,-2.0683,0.6782,3.2179,2.0,0.0
CHEMBL1201203,1.49,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c3ccccc3)c4ccccc4,9.5998,-8.4399,1.1598,6.9992,-0.8574,1.2253,0.0,538.753,-3.3232,-0.6194000000000001,-7.753,239.5601,0.1502,7.8566,0.1273,3.0709,0.6002000000000001,1.5497,10.8195,4.3513,97.2357,2.9947,-9.2505,-6.2557,1.0565,-64.7151,23809.312,557095.1343,402.3927,414.2904,-3.0709,0.3118,6.4538,0.6409,-5.0351,0.6409,1.4575,7.5995,0.7817000000000001,-6.1419,4.5145,0.0093,1.5646,0.8192,-1.446,-1.9361,0.6782,3.519,2.0,0.0
CHEMBL1947153,1.99,O[C@@H](CNCCc1cccc(CN2CCC(CC2)c3ccccc3)c1)c4ccc(O)c5NC(=O)Sc45,9.9644,-8.8217,1.1427,6.8444,0.0833,4.6326,0.0,728.9923,-17.891,-7.4191,-8.168,369.7004,0.2707,6.7611,0.148,3.4639,0.888,1.2724,9.9362,6.6672,86.8139,2.7771,-9.5566,-6.7795000000000005,4.9437,-103.2014,56093.7754,1381272.1479,574.8363,618.7616,-3.4639,0.9332,7.8609,0.7626000000000001,-5.1541,0.7626000000000001,0.8047000000000001,7.7324,1.0253,-6.9277,4.8378,0.0157,1.4001,1.0946,-12.2491,1.0991,0.6782,3.4497,2.0,0.0
CHEMBL388473,2.0,Oc1cccc(c1)N2C(=O)c3ccc(O)cc3C2=O,8.202,-8.8708,-0.6689,7.9575,1.146,3.6644,0.0,430.983,-17.7035,-8.8316,-9.4829,170.2084,0.4322,6.8115,0.1468,4.5518,1.5211,0.8706,12.169,5.9542,60.3366,1.8602,-10.413,-8.5528,3.4765,-53.7843,11626.6473,289359.6389,280.8481,272.9982,-4.5518,2.384,11.4876,0.9183,-6.2547,0.9183,0.3751,9.4787,1.3366,-9.1036,4.5098,0.0143,1.2158,1.6546,-11.5066,1.9565,0.6782,0.6288,2.0,0.0
CHEMBL2104196,1.7,NS(=O)(=O)c1ccc(NCc2ccccc2)cc1,9.3912,-8.9565,0.4347,7.7198,-0.3698,8.0223,0.0,473.4808,-22.7257,-5.5234,-8.3598,190.306,0.1272,8.0896,0.1236,3.675,0.8351000000000001,1.2464,11.7905,5.2195,89.455,3.5628,-10.1411,-6.5784,8.0246,-52.1656,14375.9119,367934.0913,321.8414,308.3958,-3.675,0.6767000000000001,8.0267,0.7044,-5.6974,0.7044,1.2049,8.555,0.9087,-7.35,4.83,0.0091,1.553,1.0633,-18.0767,0.1963,0.6782,4.3786,2.0,0.0
CHEMBL2312933,2.6,CCCN(c1cccnc1)P(=O)(c2ccccc2)c3ccccc3,9.3103,-9.1165,0.1938,7.3789,0.2354,5.0171,0.0,545.2892,-10.358,-1.2564,-8.4317,262.4338,0.2595,7.1434,0.14,3.8072,1.0151,1.142,11.2335,6.1358,77.1686,2.8059000000000003,-9.8346,-7.0288,4.0692,-66.0198,26788.4141,693538.8792,404.5755,417.914,-3.8072,1.1462,8.7605,0.7831,-5.593,0.7831,0.7797000000000001,8.394,1.0662,-7.6143,4.8775,0.0134,1.325,1.2039,-7.4208,-2.359,0.6782,1.7092,2.0,0.0
CHEMBL480601,3.84,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)NC3CCN(CC3)c4ccc(cn4)C(F)(F)F)C(=O)C2,8.9204,-8.1243,0.7961,7.4438,0.1637,7.0043,0.0,652.7427,-24.0685,-4.5622,-8.73,286.9008,0.1963,7.2802,0.1374,3.8038,0.9942,1.1512,10.8221,5.7687,83.7683,3.2022,-10.3311,-7.1289,8.922,-97.7465,36728.593,869350.9114,485.6737,512.6751,-3.8038,1.083,8.6906,0.7726000000000001,-5.6238,0.7726000000000001,0.8305,8.438,1.0452,-7.6075,4.4917,0.0116,1.4955,1.2139,-22.8903,2.7058,0.6782,2.8592,2.0,0.0
CHEMBL652,1.13,FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC2CCCCN2,9.7499,-9.3438,0.4061,7.6674,-0.0685,3.587,0.0,600.3199,-12.0658,-3.6697,-8.6643,227.7992,0.1846,7.7359,0.1293,3.7994,0.9338,1.1771,11.5599,4.3482,83.7987,2.4835000000000003,-9.906,-7.4226,3.8892,-93.0917,23564.1788,527677.1195,434.4319,432.8667,-3.7994,0.9028,8.5017,0.7413000000000001,-5.7334,0.7413000000000001,1.0023,8.6012,0.9827,-7.5989,4.1546,0.009,1.4896,1.1536,-13.3382,4.264,0.6782,2.1186,2.0,0.0
CHEMBL2326689,2.47,CN1CC=CCC(C1)c2oc3ccccc3c2,9.8393,-8.7229,1.1164,7.0816,-0.7843,1.5054,0.0,442.6236,-2.2771,-0.6347,-7.9362,175.0911,0.1336,7.8659,0.1272,3.1486,0.6304000000000001,1.5035,11.2891,4.4813,84.5838,2.9392,-9.4058,-6.4665,1.2608,-47.7628,12557.7275,296298.1412,308.4033,302.0349,-3.1486,0.3562,6.6535,0.6503,-5.1151,0.6503,1.4148,7.712,0.8007000000000001,-6.2972,4.7366,0.0098,1.4848,0.8315,-1.1482,-1.1724,0.6782,4.6952,2.0,0.0
CHEMBL370826,2.41,CCN(C1CCN(CCC(c2ccc(NC(=O)C)cc2)c3cccc(F)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,8.8962,-9.0628,-0.1666,6.9089,0.5015000000000001,8.8825,0.0,935.0323,-35.4521,-6.0183,-8.3458,423.3593,0.2659,6.4074,0.1561,3.7052,1.0715,1.1378,9.613,7.3619,87.4108,2.8791,-9.7853,-6.9063,8.7451,-124.118,74993.5545,1803553.1348,707.5164,730.5388,-3.7052,1.3819,8.792300000000001,0.8283,-5.3071,0.8283,0.5700000000000001,7.9805,1.1566,-7.4105,4.7822,0.0182,1.4587,1.2686,-32.3723,2.2604,0.6782,4.3845,2.0,0.0
CHEMBL2062570,3.57,CC(=O)Nc1ccc2ccn(c3cc(Nc4ccn(C)n4)n5ncc(C#N)c5n3)c2c1,7.4941,-7.7938,-0.2997,6.92,0.6578,12.0276,0.0,633.845,-25.6544,-3.2629,-8.6812,287.1616,0.3852,6.2621,0.1597,3.7889,1.1472,1.0934,10.3255,6.8236,64.3429,2.5544,-9.9584,-7.4039,11.5418,-84.0572,33308.9766,811146.3942,460.0561,458.2377,-3.7889,1.5827,9.1605,0.8551000000000001,-5.3544,0.8551000000000001,0.4894,8.0672,1.2102,-7.5778,4.7857,0.0195,1.1935,1.3026,-15.6037,-7.466,0.6782,4.7498000000000005,2.0,0.0
CHEMBL28636,2.8,COc1ccc(cc1F)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)F,8.383,-9.0929,-0.7098,8.0793,1.0153,5.1641,0.0,599.6511,-25.6473,-7.2815,-9.4111,244.7944,0.2139,7.064,0.1416,4.5473,1.4637,0.8862,11.6498,6.6644,75.6366,2.9489,-10.8855,-7.9366,5.0303,-81.9383,24684.927,622220.3603,415.071,404.1409,-4.5473,2.1904,11.2851,0.8938,-6.3133,0.8938,0.4484,9.543,1.2875,-9.0946,4.6098,0.0131,1.4635,1.6396000000000002,-21.4296,2.3856,0.6782,4.3675,2.0,0.0
CHEMBL2104625,0.67,O=C(Nc1nnn[nH]1)C2=CC(=C3C=CC=CN3C2=O)Oc4ccccc4,6.7162,-8.4808,-1.7646000000000002,7.4072,1.4979,13.7649,0.0,550.4705,-24.0717,-3.8106,-9.4205,233.2438,0.6042000000000001,5.9093,0.1692,4.4525,1.6774,0.8403,11.0292,7.1787,50.1812,1.6953,-10.2681,-8.5728,12.596,-72.2565,21905.7788,536209.5242,371.2019,368.0886,-4.4525,2.9959,11.901,1.0035,-5.9299,1.0035,0.1795,9.0846,1.507,-8.905100000000001,4.6514,0.0225,1.1305,1.7683,-14.684,-6.2553,0.6782,5.287,2.0,0.0
CHEMBL15706,2.3,COc1cccc2c(O)cc(nc12)c3ccccc3,8.2451,-8.2012,0.0439,7.264,0.1732,2.3293,0.0,454.1045,-8.8185,-3.541,-8.474,186.8829,0.3047,7.0908,0.1411,3.7186,0.9752,1.1759,11.4228,5.579,64.5332,2.556,-9.752,-7.196,1.8865,-51.941,13761.5688,339196.5764,307.2461,300.4099,-3.7186,1.0685,8.505700000000001,0.7744000000000001,-5.4913,0.7744000000000001,0.802,8.2392,1.0488,-7.4371,4.7824,0.0134,1.2382,1.1462,-5.0345,-0.9212,0.6782,4.0705,2.0,0.0
CHEMBL1835918,2.62,Cc1onc(n1)c2ccc(OCC3CN(C3)c4ccc(C)nn4)cc2,8.6191,-7.823,0.7962,6.7735,0.453,5.0105,0.0,608.0307,-16.2645,-2.2068,-8.16,235.4212,0.4322,6.3205,0.1582,3.6133,1.0329,1.1718,10.3638,6.5117,62.0154,1.8526,-9.0863,-7.2337,4.0991,-70.9396,23159.5526,546691.4403,425.7166,409.2868,-3.6133,1.3083,8.5348,0.8217,-5.1934000000000005,0.8217,0.5798,7.8064,1.1434,-7.2265,4.8245000000000005,0.0191,1.1455,1.188,-9.5994,-5.1365,0.6782,0.4999,2.0,0.0
CHEMBL1456596,1.37,C(N(Cc1ccccc1)c2nn[nH]n2)c3ccccc3,8.9151,-7.6345,1.2806,7.5351,-0.4146,2.2456,0.0,440.4434,-11.645,-2.2819000000000003,-8.3985,198.7856,0.1848,7.9497,0.1258,3.5603,0.7973,1.2916,11.771,5.1552,85.5674,3.0759,-9.9364,-6.8605,2.273,-54.3464,15796.8976,378722.1905,317.3283,324.6826,-3.5603,0.6228,7.7433,0.6979000000000001,-5.5477,0.6979000000000001,1.2119,8.3324,0.8957,-7.1205,4.9028,0.0098,1.4756,1.0087,-4.7775,-5.2638,0.6782,2.5206,2.0,0.0
CHEMBL358325,2.58,CN1CCN(CC1)c2nc(CCOc3ccc(C[C@H](Nc4ccccc4C(=O)c5ccccc5)C(=O)O)cc3)c(C)s2,7.1923,-7.3649,-0.1727,6.159,0.6245,3.519,0.0,872.577,-19.4917,-6.8951,-8.4358,423.3351,0.5474,5.5345,0.1808,3.3917,1.0399,1.2138,8.9887,7.2492,59.8276,1.8642,-9.3668,-7.5027,3.3513,-120.2746,73439.71,1805678.2164,679.9089,709.9829,-3.3917,1.4598,8.2433,0.8631000000000001,-4.7753,0.8631000000000001,0.4155,7.1989,1.2262,-6.7834,4.7272,0.028,1.1136,1.1833,-13.2013,-0.0735,0.6782,2.5243,2.0,0.0
CHEMBL465305,2.21,CC(=O)c1ccc(nc1)N2CCN(CC2)S(=O)(=O)C[C@]34CC[C@H](CC3=O)C4(C)C,8.419,-8.238,0.1809,7.103,0.4444,6.7594,0.0,622.332,-24.5669,-3.7514,-8.6206,285.0771,0.3295,6.6586,0.1502,3.7737,1.0698,1.126,10.4917,6.207,66.9911,2.6564,-9.9488,-7.2924,7.3105,-88.0995,35600.3543,848883.609,465.8011,500.058,-3.7737,1.3378,8.8852,0.8168000000000001,-5.4383,0.8168000000000001,0.6254000000000001,8.1728,1.1337,-7.5474,4.5756,0.0155,1.3073,1.2521,-22.8961,1.4023,0.6782,2.4544,2.0,0.0
CHEMBL1957840,3.3,Clc1cccc(CN2C=CN3C(=O)C=C(N=C23)N4CCOCC4)c1Cl,8.3103,-7.8272,0.4831,7.1522,0.1272,5.6067,0.0,547.2721,-19.8711,-2.5653,-8.4878,244.4668,0.2738,7.025,0.1424,3.6397,0.943,1.2065,10.8225,5.8396,80.7435,2.3968,-9.6862,-7.2894,5.8895,-73.5748,24874.6403,645839.6541,398.108,406.2017,-3.6397,1.0102,8.2896,0.7681,-5.396,0.7681,0.8158000000000001,8.0952,1.0362,-7.2794,4.6913,0.0135,1.3269,1.1354,-17.8287,-0.1552,0.6782,3.9658,2.0,0.0
CHEMBL2335905,3.02,C[C@@H](NC1=CC(=O)NCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,7.3428,-8.2259,-0.8831,6.5601,1.0625,6.435,0.0,724.6815,-24.1657,-4.2399,-8.8199,323.9509,0.6892,5.4977,0.1819,3.8113,1.3217,1.0225,9.5446,7.4941,54.3496,1.7378,-9.6888,-7.951,6.534,-89.5548,42089.8945,1020078.3293,521.2773,524.5576,-3.8113,2.1628,9.7854,0.9434,-5.1857,0.9434,0.2593,7.8819,1.3868,-7.6226,4.708,0.0283,1.115,1.437,-16.255,-4.349,0.6782,0.526,2.0,0.0
CHEMBL1689136,1.52,C[C@H]1CN(Cc2cc(Cl)ccc2CCC(=O)O)CCN1C(=O)Cc3ccccc3,9.9713,-8.9289,1.0424,7.1463,-0.1201,4.1619,0.0,642.6478,-18.6072,-6.0447,-8.246,291.919,0.1895,7.2665,0.1376,3.5131,0.8497,1.2794,10.4974,6.1918,94.6064,3.1608,-9.8265,-6.6656,4.3898,-85.6716,35766.935,868343.5988,486.64,508.0105,-3.5131,0.7941,7.8203,0.7336,-5.3297,0.7336,0.9699,7.9961,0.9672,-7.0262,4.8315,0.0126,1.4796,1.0714,-13.9908,0.7502000000000001,0.6782,3.3962,2.0,0.0
CHEMBL2048864,0.68,Clc1cccc(\C=C\2/SC(=O)NC2=O)c1N3CCNCC3,6.7198,-7.8697,-1.1499,7.0959,1.455,2.5533,0.0,488.7222,-11.0909,-3.8486,-9.1602,213.2733,0.6149,5.6409,0.1773,4.2755,1.6204,0.8724000000000001,11.0583,6.7464,45.1886,1.2874,-9.8039,-8.5165,3.309,-61.8494,18645.2984,500905.0213,342.5124,350.1372,-4.2755,2.9112,11.4621,1.008,-5.6857,1.008,0.1654,8.7163,1.516,-8.5509,4.6269,0.0258,0.9575,1.6921,-9.4621,1.5416,0.6782,5.258,2.0,0.0
CHEMBL314034,3.83,CSc1nc(nn1Cc2ccccc2)c3ccccc3,9.1159,-8.2467,0.8692000000000001,7.3589,-0.1651,1.9175,0.0,505.4236,-6.7394,-1.2204,-8.3889,213.0698,0.1723,7.524,0.1329,3.5969,0.8598,1.2537,11.2466,5.731,81.0895,3.3258,-10.0518,-6.726,1.414,-53.9248,17765.9773,465778.4141,353.2309,346.847,-3.5969,0.7826000000000001,7.9764,0.7281000000000001,-5.4779,0.7281000000000001,1.0249,8.2187,0.9561,-7.1938,4.8919,0.0115,1.4206,1.0683,-4.0912,-2.1059,0.6782,4.307,2.0,0.0
